110.625000,-0.062500,-0.062500,-1.312500,-1.125000,-0.062500,-0.312500,0.375000,-0.062500,89.750000,-75.625000,-169.187500,-0.312500,-0.562500,-0.062500,0.125000,0.187500,-0.062500,1.000000
110.625000,-0.062500,-0.062500,-1.312500,-1.125000,-0.062500,-0.312500,0.312500,-0.062500,89.750000,-75.625000,-169.187500,-0.312500,-0.437500,-0.125000,0.125000,0.187500,-0.062500,1.000000
110.625000,-0.062500,-0.062500,-1.187500,-1.187500,0.000000,-0.312500,0.312500,-0.062500,89.750000,-75.625000,-169.187500,-0.375000,-0.687500,-0.187500,0.125000,0.312500,-0.062500,1.000000
110.625000,-0.062500,-0.062500,-1.125000,-1.187500,0.125000,-0.375000,0.187500,-0.062500,89.750000,-75.625000,-169.187500,-0.312500,-0.562500,-0.312500,0.312500,0.687500,-0.062500,1.000000
110.625000,-0.062500,-0.062500,-0.500000,-0.875000,-0.062500,-0.500000,0.187500,-0.062500,89.750000,-75.625000,-169.187500,-0.375000,-0.437500,-0.062500,0.062500,0.500000,-0.062500,1.000000
110.625000,-0.062500,-0.062500,-0.562500,-0.812500,0.125000,-0.437500,0.187500,-0.062500,89.750000,-75.625000,-169.187500,-0.375000,-0.437500,-0.125000,0.000000,0.500000,-0.062500,1.000000
110.562500,-0.062500,-0.062500,-0.812500,-0.250000,-0.062500,-0.375000,0.312500,-0.062500,89.750000,-75.625000,-169.187500,-0.062500,-0.375000,-0.125000,0.062500,0.562500,-0.062500,1.000000
110.562500,-0.062500,-0.062500,-0.812500,-0.250000,-0.062500,-0.375000,0.250000,-0.062500,89.750000,-75.625000,-169.187500,-0.187500,-0.250000,0.062500,0.062500,0.375000,-0.062500,1.000000
110.562500,-0.062500,-0.062500,-0.437500,-0.500000,0.125000,-0.437500,0.125000,-0.062500,89.750000,-75.625000,-169.187500,-0.062500,0.187500,0.250000,0.250000,0.312500,-0.062500,1.000000
110.562500,-0.062500,-0.062500,-0.312500,-0.687500,-0.125000,-0.500000,0.187500,-0.062500,89.750000,-75.625000,-169.187500,0.000000,0.125000,0.062500,0.312500,0.375000,-0.062500,1.000000
110.562500,-0.062500,-0.062500,-0.375000,-0.750000,-0.062500,-0.375000,0.250000,-0.062500,89.750000,-75.625000,-169.187500,-0.125000,0.062500,0.187500,0.375000,0.312500,-0.062500,1.000000
110.562500,-0.062500,-0.062500,-0.187500,-0.625000,0.000000,-0.312500,0.187500,-0.062500,89.750000,-75.625000,-169.187500,-0.187500,0.125000,0.125000,0.312500,0.250000,-0.062500,1.000000
110.562500,-0.062500,-0.062500,-0.437500,-0.437500,-0.062500,-0.437500,0.062500,-0.062500,89.750000,-75.625000,-169.187500,-0.187500,0.250000,0.062500,0.437500,0.312500,-0.062500,1.000000
