226.687500,-73.125000,19.500000,-0.437500,0.875000,-0.062500,-0.250000,0.062500,-0.062500,-1826.562500,-0.062500,-0.062500,-0.687500,-1.000000,-0.375000,0.500000,-0.062500,-0.062500,1.000000
226.687500,-73.125000,19.500000,-0.687500,0.562500,0.125000,-0.312500,0.000000,0.000000,221.437500,-0.062500,-0.062500,-0.937500,-0.937500,-0.250000,0.375000,-0.062500,-0.062500,1.000000
226.687500,-73.125000,19.500000,-0.687500,0.562500,0.125000,-0.187500,0.125000,0.000000,221.437500,-0.062500,-0.062500,-0.875000,-1.062500,-0.375000,0.375000,-0.062500,-0.062500,1.000000
226.687500,-73.125000,19.500000,-0.812500,0.625000,0.062500,-0.187500,0.125000,0.000000,221.437500,-0.062500,-0.062500,-0.500000,-0.937500,-0.187500,0.250000,-0.062500,-0.062500,1.000000
226.687500,-73.125000,19.500000,-0.500000,1.062500,-0.062500,-0.125000,0.187500,-0.062500,221.437500,-0.062500,-0.062500,-0.375000,-1.000000,-0.250000,0.125000,-0.062500,-0.062500,1.000000
226.687500,-73.125000,19.500000,-0.375000,1.625000,-0.062500,-0.500000,0.000000,-0.062500,221.437500,-0.062500,-0.062500,-0.375000,-1.000000,-0.250000,0.125000,-0.062500,-0.062500,1.000000
226.687500,-73.187500,19.562500,-0.062500,1.687500,-0.062500,-0.500000,0.000000,-0.062500,221.437500,-0.062500,-0.062500,-0.312500,-0.937500,-0.375000,0.125000,-0.062500,-0.062500,1.000000
226.687500,-73.187500,19.562500,-0.062500,1.687500,-0.062500,-0.500000,0.000000,-0.062500,221.437500,-0.062500,-0.062500,-0.187500,-0.875000,-0.187500,0.125000,-0.062500,-0.062500,1.000000
226.687500,-73.187500,19.562500,0.375000,1.562500,-0.062500,-0.375000,0.000000,0.000000,221.437500,-0.062500,-0.062500,-0.187500,-0.875000,-0.187500,0.125000,-0.062500,-0.062500,1.000000
226.687500,-73.187500,19.562500,0.625000,1.625000,-0.062500,-0.375000,0.000000,-0.062500,221.437500,-0.062500,-0.062500,-0.250000,-1.000000,0.000000,0.125000,-0.062500,-0.062500,1.000000
226.687500,-73.187500,19.562500,0.562500,1.437500,-0.062500,-0.437500,0.000000,0.062500,221.437500,-0.062500,-0.062500,-0.500000,-0.875000,0.000000,0.187500,-0.062500,-0.062500,1.000000
226.687500,-73.250000,19.625000,0.250000,1.625000,-0.062500,-0.437500,0.000000,0.062500,221.437500,-0.062500,-0.062500,-0.687500,-0.812500,0.187500,0.187500,-0.062500,-0.062500,1.000000
226.687500,-73.250000,19.625000,0.000000,1.750000,0.062500,-0.437500,0.000000,0.125000,221.437500,-0.062500,-0.062500,-0.750000,-0.625000,0.250000,0.187500,-0.062500,-0.062500,1.000000
226.687500,-73.250000,19.625000,0.000000,1.750000,0.062500,-0.437500,0.000000,0.125000,221.437500,-0.062500,-0.062500,-0.750000,-0.625000,0.250000,0.187500,-0.062500,-0.062500,1.000000
226.687500,-73.250000,19.625000,-0.125000,1.437500,0.187500,-0.312500,0.187500,0.062500,221.437500,-0.062500,-0.062500,-0.687500,-0.312500,0.312500,0.187500,-0.062500,-0.062500,1.000000
226.687500,-73.250000,19.687500,-0.062500,1.312500,0.187500,-0.187500,0.437500,0.250000,221.437500,-0.062500,-0.062500,-0.500000,-0.250000,0.500000,0.312500,-0.062500,-0.062500,1.000000
226.687500,-73.250000,19.687500,-0.187500,1.562500,0.062500,-0.125000,0.375000,0.000000,221.437500,-0.062500,-0.062500,-0.625000,-0.062500,0.312500,0.375000,0.062500,-0.062500,1.000000
226.687500,-73.250000,19.687500,-0.312500,1.625000,0.250000,-0.250000,0.187500,-0.062500,221.375000,-0.062500,-0.062500,-0.687500,0.312500,0.312500,0.437500,0.000000,-0.062500,1.000000
226.687500,-73.312500,19.687500,-0.312500,1.625000,0.250000,-0.250000,0.187500,-0.062500,221.375000,-0.062500,-0.062500,-0.687500,0.125000,0.250000,0.437500,0.000000,-0.062500,1.000000
226.687500,-73.312500,19.687500,-0.187500,1.125000,0.312500,-0.250000,0.000000,-0.062500,221.375000,-0.062500,-0.062500,-0.687500,0.125000,0.250000,0.312500,-0.062500,-0.062500,1.000000
226.687500,-73.312500,19.687500,-0.187500,0.125000,0.500000,-0.437500,0.125000,-0.062500,221.375000,-0.062500,-0.062500,-0.625000,0.125000,0.375000,0.312500,0.062500,-0.062500,1.000000
226.687500,-73.312500,19.687500,0.062500,-0.062500,-0.062500,-0.437500,0.500000,0.062500,221.375000,-0.062500,-0.062500,-0.187500,0.187500,0.500000,0.375000,0.250000,-0.062500,1.000000
226.687500,-73.312500,19.687500,0.375000,0.500000,0.250000,-0.062500,0.750000,-0.062500,221.375000,-0.062500,-0.062500,-0.062500,0.187500,0.500000,0.375000,0.000000,-0.062500,1.000000
226.687500,-73.312500,19.687500,-0.125000,1.062500,0.250000,-0.125000,0.562500,0.000000,221.375000,-0.062500,-0.062500,-0.375000,0.500000,0.062500,0.375000,0.000000,-0.062500,1.000000
226.687500,-73.312500,19.687500,-0.125000,1.062500,0.250000,-0.125000,0.562500,0.000000,221.375000,-0.062500,-0.062500,-0.312500,0.562500,-0.062500,0.187500,-0.062500,-0.062500,1.000000
