28.750000,-0.062500,-0.062500,1.125000,0.500000,-0.062500,-0.500000,0.250000,-0.062500,84.500000,-88.562500,1.187500,0.812500,0.000000,0.062500,0.000000,0.187500,0.312500,1.000000
28.750000,-0.062500,-0.062500,1.375000,0.750000,-0.062500,-0.625000,0.187500,-0.062500,84.562500,-88.562500,1.187500,1.062500,0.062500,0.250000,0.000000,0.312500,0.250000,1.000000
28.750000,-0.062500,-0.062500,1.312500,1.500000,-0.062500,-0.500000,0.250000,-0.062500,84.562500,-88.562500,1.187500,1.062500,0.062500,0.250000,0.187500,0.312500,-0.062500,1.000000
28.750000,-0.062500,-0.062500,1.125000,1.250000,-0.062500,-0.500000,0.125000,-0.062500,84.562500,-88.562500,1.187500,1.000000,0.250000,0.250000,0.187500,0.312500,-0.062500,1.000000
28.812500,-0.062500,-0.062500,0.812500,1.062500,-0.062500,-0.500000,0.000000,-0.062500,84.562500,-88.562500,1.187500,1.000000,0.250000,0.250000,0.187500,0.250000,0.000000,1.000000
28.812500,-0.062500,-0.062500,0.562500,1.312500,0.000000,-0.375000,0.187500,-0.062500,84.562500,-88.562500,1.187500,0.937500,0.250000,0.437500,0.250000,0.250000,0.187500,1.000000
28.812500,-0.062500,-0.062500,0.375000,1.500000,-0.062500,-0.625000,0.062500,-0.062500,84.625000,-88.562500,1.187500,0.812500,0.250000,0.375000,0.125000,0.125000,0.437500,1.000000
28.812500,-0.062500,-0.062500,0.375000,1.500000,-0.062500,-0.687500,0.312500,-0.062500,84.625000,-88.562500,1.187500,0.750000,0.125000,0.375000,0.000000,0.000000,0.500000,1.000000
28.812500,-0.062500,-0.062500,0.437500,2.125000,-0.062500,-0.687500,0.312500,-0.062500,84.625000,-88.562500,1.187500,0.750000,0.125000,0.375000,-0.187500,0.000000,0.562500,1.000000
28.812500,-0.062500,-0.062500,0.812500,2.750000,-0.062500,-0.625000,0.125000,-0.062500,84.625000,-88.562500,1.187500,0.875000,0.187500,0.375000,-0.062500,0.000000,0.375000,1.000000
28.812500,-0.062500,-0.062500,1.062500,2.125000,-0.062500,-0.562500,0.187500,-0.062500,84.625000,-88.562500,1.187500,0.937500,0.187500,0.250000,0.000000,0.437500,0.187500,1.000000
28.812500,-0.062500,-0.062500,1.250000,0.875000,-0.062500,-0.562500,0.250000,-0.062500,84.625000,-88.562500,1.187500,0.812500,0.250000,0.250000,0.062500,0.437500,0.375000,1.000000
